Id	Character	Name	Ability Name	Ability Element	Ability Pot. %	Ability Range	Ability Text	Ability Type	Command ATB	Command Sigil	Effect0	Effect0_Condition	Effect0_Custom	Effect0_Duration	Effect0_EffectCount	Effect0_Extend	Effect0_Pot	Effect0_PotMax	Effect0_Range	Effect0_Type	Effect1	Effect1_Condition	Effect1_Custom	Effect1_Duration	Effect1_EffectCount	Effect1_Extend	Effect1_Pot	Effect1_PotMax	Effect1_Range	Effect1_Type	Effect2	Effect2_Condition	Effect2_Custom	Effect2_Duration	Effect2_EffectCount	Effect2_Extend	Effect2_Pot	Effect2_PotMax	Effect2_Range	Effect2_Type	Effect3	Effect3_Condition	Effect3_Custom	Effect3_Duration	Effect3_Extend	Effect3_Pot	Effect3_PotMax	Effect3_Range	Effect3_Type	Effect4	Effect4_Custom	Effect4_Duration	Effect4_Extend	Effect4_Pot	Effect4_Range	Effect4_Type	Effect5	Effect5_Custom	Effect5_Extend	Effect5_Pot	Effect5_PotMax	Effect5_Range	Effect5_Type	GachaType	Initial Charge Time	MateriaSupport0	MateriaSupport1	MateriaSupport2	Recharge Time	Use Count
6030	Yuffie	Holiday Bell	Song of Wind	Wind	620.0	Single Enemy	Deal 620.0% Mag. Wind damage [Rng: Single Enemy] \nWind Resistance Down [Pot: Low] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] \nMDEF Down [Pot: Low] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] 	Mag.	4		Wind Resistance Down			30		10	Low	High	Single Enemy	BuffDebuff	MDEF Down			30		10	Low	High	Single Enemy	BuffDebuff																																		Featured		MATK Boost I	MATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
6031	Yuffie	Mallet of Luck	Defira Surge A	Non-Elemental	250.0	All Enemies	Deal 250.0% Mag. Non-Elemental damage [Rng: All Enemies] \nFire Resistance Down [Pot: Low] [Rng: All Enemies] [Dur: 35s] [Ext: 8s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		Fire Resistance Down			35		8	Low	Mid	All Enemies	BuffDebuff	Crit Rate						10.0%		All Enemies	AdditionalEffect																																		Event		ATK Boost I	MATK Boost I	MATK Boost I		No limit
6032	Yuffie	Conformer	Ferocity	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys./Mag. Non-Elemental damage [Rng: Single Enemy] \nPDEF Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 30s] [Max pot: High] \nMDEF Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 30s] [Max pot: High] \n+7 ATB Gauge [Rng: Self] 	Phys./Mag.	0		PDEF Down			30		30	High	High	Single Enemy	BuffDebuff	MDEF Down			30		30	High	High	Single Enemy	BuffDebuff	ATB+						7		Self	AtbChangeEffect																								Ultimate	20				60	2
6033	Yuffie	Bird of Prey	Raging Torrent	Water	940.0	Single Enemy	Deal 940.0% Phys. Water damage [Rng: Single Enemy] \nApplies Exploit Weakness [Pot: 30.0%] [Rng: Self] [Dur: 45s] [Ext: 9s] \n{Spade Customization} When HP is greater than 70.0%, Applies Phys. Weapon Boost [Pot: 30.0%] [Rng: Self] [Dur: 45s] [Ext: 9s] 	Phys.	4		Exploit Weakness			45		9	30.0%		Self	StatusChangeEffect	Phys. Weapon Boost	When HP is greater than 70.0%	Spade	45		9	30.0%		Self	StatusChangeEffect																																		Crossover		PATK Boost I	PATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
6034	Yuffie	Risanautr	Dequakera Surge	Non-Elemental	360.0	Single Enemy	Deal 360.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nEarth Resistance Down [Pot: Mid] [Rng: Single Enemy] [Dur: 28s] [Ext: 9s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		Earth Resistance Down			28		9	Mid	Mid	Single Enemy	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																																		Event		ATK Boost I	PATK Boost I	MATK Boost I		No limit
6035	Yuffie	Watch of the Hunt	Lightning Ninjutsu	Lightning	540.0	All Enemies	Deal 540.0% Mag. Lightning damage [Rng: All Enemies] \nPATK Down [Pot: Mid] [Rng: All Enemies] [Dur: 30s] [Ext: 10s] [Max pot: High] \nWhen HP is greater than 70.0%, PDEF Up [Pot: Mid] [Rng: All Allies] [Dur: 20s] [Ext: 6s] [Max pot: High] 	Mag.	4		PATK Down			30		10	Mid	High	All Enemies	BuffDebuff	PDEF Up	When HP is greater than 70.0%		20		6	Mid	High	All Allies	BuffDebuff																																		Featured		MATK Boost I	MATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
6036	Yuffie	Rocker's Guitar	Freezing Riff	Ice	600.0	Single Enemy	Deal 600.0% Mag. Ice damage [Rng: Single Enemy] \nWhen HP is greater than 50.0%, Applies Exploit Weakness [Pot: 30.0%] [Rng: All Allies] [Dur: 40s] [Ext: 13s] \nIncreases Command Gauge [Pot: 20.0%] 	Mag.	4		Exploit Weakness	When HP is greater than 50.0%		40		13	30.0%		All Allies	StatusChangeEffect	Increases Command Gauge						20.0%		Self	TacticsGaugeChangeEffect																																		Featured		MATK Boost I	MATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
6037	Yuffie	Striped Moogle Flag	Defaithra Surge	Non-Elemental	360.0	Single Enemy	Deal 360.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nMATK Down [Pot: Low] [Rng: Single Enemy] [Dur: 28s] [Ext: 9s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		MATK Down			28		9	Low	Mid	Single Enemy	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																																		Event		ATK Boost I	PATK Boost I	MATK Boost I		No limit
6038	Yuffie	Uber 4-Point Shuriken	Great Sandstorm	Earth	1340.0	Single Enemy	Deal 1340.0% Mag. Earth damage [Rng: Single Enemy] \nApplies Earth Damage Bonus [Pot: 30.0%] [Rng: All Allies] [Dur: 25s] [Ext: 8s] 	Mag.	4		Earth Damage Bonus			25		8	30.0%		All Allies	StatusChangeEffect																																												Limited		MATK Boost I	MATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
6039	Yuffie	Fatum Ex Machina	Circling Doom	Non-Elemental	1340.0	Single Enemy	Deal 1340.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nApplies Status Ailment: Enfeeble [Rng: Single Enemy] [Dur: 60s] [Ext: 20s]\nPATK Down [Pot: High] [Rng: Single Enemy] [Dur: 60s] [Ext: 20s] [Max pot: High] \nWhen HP is greater than 70.0%, Earth Resistance Down [Pot: High] [Rng: Single Enemy] [Dur: 60s] [Ext: 20s] [Max pot: High] \n[Crit rate:10.0%] 	Phys.	4		Status Ailment: Enfeeble			60		20			Single Enemy	StatusConditionEffect	PATK Down			60		20	High	High	Single Enemy	BuffDebuff	Earth Resistance Down	When HP is greater than 70.0%		60		20	High	High	Single Enemy	BuffDebuff	Crit Rate					10.0%		Single Enemy	AdditionalEffect															Crossover		PATK Boost I	PATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
6040	Yuffie	Heirloom Brush	Calligraphy: Horse	Non-Elemental	1340.0	Single Enemy	Deal 1340.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nApplies Phys. ATB Conservation Effect [Phys Weapon/Gear ATB Cost: -1] [Rng: Self] [Dur: 40s] [Ext: 13s] \nApplies Mag. ATB Conservation Effect [Mag Weapon/Gear ATB Cost: -1] [Rng: Self] [Dur: 40s] [Ext: 13s] \nApplied Stats Buff Tier Increased [Pot: Low] [Rng: All Allies] [Dur: +10s] [Max Tier: Extra High] \n[Crit rate:10.0%] 	Mag.	4		Phys. ATB Conservation Effect			40		13	1		Self	StatusChangeEffect	Mag. ATB Conservation Effect			40		13	1		Self	StatusChangeEffect	Applied Stats Buff Tier Increased					10	Low	Extra High	All Allies	BuffDebuffEnhance	Crit Rate					10.0%		Single Enemy	AdditionalEffect															Limited		MATK Boost I	MATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
6041	Yuffie	Winged Chakram	Rumbling Thunder Slash	Lightning	1340.0	Single Enemy	Deal 1340.0% Phys. Lightning damage [Rng: Single Enemy] \nPDEF Down [Pot: Mid] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: High] \nWhen debuff is on target, Lightning Damage Up [Pot: Mid] [Rng: All Allies] [Dur: 25s] [Ext: 8s] [Max pot: High] \nOn first use, +2 ATB Gauge [Rng: All Allies] 	Phys.	4		PDEF Down			25		8	Mid	High	Single Enemy	BuffDebuff	Lightning Damage Up	When debuff is on target		25		8	Mid	High	All Allies	BuffDebuff	ATB+	On first use					2		All Allies	AtbChangeEffect																								Featured		PATK Boost I	PATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
6043	Yuffie	Rising Sun	Ambient Radiance	Non-Elemental	2000.0	Single Enemy	Deal 2000.0% Phys./Mag. Non-Elemental damage [Rng: Single Enemy] \nApplies Exploit Weakness [Pot: 60.0%] [Rng: Self] [Dur: 30s] [Ext: 30s] \n+3 ATB Gauge [Rng: All Allies] 	Phys./Mag.	0		Exploit Weakness			30		30	60.0%		Self	StatusChangeEffect	ATB+						3		All Allies	AtbChangeEffect																																		Ultimate	0				60	2
6044	Yuffie	Abzu Cutter	Fira Surge A	Fire	290.0	All Enemies	Deal 290.0% Mag. Fire damage [Rng: All Enemies] 	Mag.	4																																																							Event		MATK Boost I	MATK Boost I	MATK Boost I		No limit
7001	Cait Sith	Yellow Megaphone	Sonic Meow	Non-Elemental	700.0	Single Enemy	Deal 700.0% Phys. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:30.0%] \nWhen hitting critical, x3.0 damage 	Phys.	5		Crit Rate						30.0%		Single Enemy	AdditionalEffect	Multiply Damage	When hitting critical					300.0%		Single Enemy	AdditionalEffect																																		Featured		ATK Boost I	PATK Boost I	PATK Boost I		No limit
7002	Cait Sith	Green Megaphone	Bloomin' Spray	Water	620.0	Single Enemy	Deal 620.0% Mag. Water damage [Rng: Single Enemy] \nWhen HP is greater than 50.0%, Water Resistance Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] 	Mag.	4		Water Resistance Down	When HP is greater than 50.0%		30		10	High	High	Single Enemy	BuffDebuff																																												Featured		MATK Boost I	MATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
7003	Cait Sith	Blue Megaphone	Blizzaga A	Ice	520.0	All Enemies	Deal 520.0% Mag. Ice damage [Rng: All Enemies] 	Mag.	4																																																							Featured		ATK Boost I	MATK Boost I	MATK Boost I		No limit
7004	Cait Sith	Red Megaphone	Firaga A	Fire	520.0	All Enemies	Deal 520.0% Mag. Fire damage [Rng: All Enemies] 	Mag.	4																																																							Featured		ATK Boost I	MATK Boost I	MATK Boost I		No limit
7005	Cait Sith	Crystal Megaphone	Instant Barrier	Heal	14.0	Single Ally	Mag. heal is cast [14.0% of Healing Pot.] [Rng: Single Ally] \nPDEF Up [Pot: High] [Rng: Single Ally] [Dur: 38s] [Ext: 12s] [Max pot: High] \nApplies Regen [Rng: Single Ally] [Dur: 15s] [Ext: 3s] 	Mag.	4		PDEF Up			38		12	High	High	Single Ally	BuffDebuff	Regen			15		3	30.0%		Single Ally	StatusChangeEffect																																		Featured		MATK Boost I	MATK Boost I	MATK Boost I		No limit
7008	Cait Sith	Silver Megaphone	Spinning Punch	Non-Elemental	510.0	Single Enemy	Deal 510.0% Phys. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:20.0%] \nPDEF Down [Pot: Low] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: Low] \nWhen hitting critical, PDEF Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] 	Phys.	4		Crit Rate						20.0%		Single Enemy	AdditionalEffect	PDEF Down			30		10	Low	Low	Single Enemy	BuffDebuff	PDEF Down	When hitting critical		30		10	High	High	Single Enemy	BuffDebuff																								Featured		ATK Boost I	ATK Boost I	ATK Boost I		No limit
7009	Cait Sith	Gold Megaphone	Fat Cat Attack	Non-Elemental	510.0	Single Enemy	Deal 510.0% Phys. Non-Elemental damage [Rng: Single Enemy] \n[Crit rate:20.0%] \nFire Resistance Down [Pot: High] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: High] \nWhen hitting critical, MATK Down [Pot: High] [Rng: Single Enemy] [Dur: 60s] [Ext: 20s] [Max pot: High] 	Phys.	4		Crit Rate						20.0%		Single Enemy	AdditionalEffect	Fire Resistance Down			25		8	High	High	Single Enemy	BuffDebuff	MATK Down	When hitting critical		60		20	High	High	Single Enemy	BuffDebuff																								Featured		ATK Boost I	PATK Boost I	PATK Boost I		No limit
7010	Cait Sith	Battle Trumpet	Battle Drum	Non-Elemental	350.0	All Enemies	Deal 350.0% Phys. Non-Elemental damage [Rng: All Enemies] \n[Crit rate:20.0%] \nMATK Down [Pot: Mid] [Rng: All Enemies] [Dur: 25s] [Ext: 8s] [Max pot: Mid] \nWhen hitting critical, PATK Down [Pot: High] [Rng: All Enemies] [Dur: 60s] [Ext: 20s] [Max pot: High] \n{Spade Customization} When HP is greater than 50.0%, MDEF Up [Pot: High] [Rng: All Allies] [Dur: 25s] [Ext: 8s] [Max pot: High] 	Phys.	4		Crit Rate						20.0%		All Enemies	AdditionalEffect	MATK Down			25		8	Mid	Mid	All Enemies	BuffDebuff	PATK Down	When hitting critical		60		20	High	High	All Enemies	BuffDebuff	MDEF Up	When HP is greater than 50.0%	Spade	25	8	High	High	All Allies	BuffDebuff															Featured		ATK Boost I	ATK Boost I	PATK Boost I		No limit
7011	Cait Sith	Trumpet Shell	Shellmanship	Heal	8.0	All Allies	Mag. heal is cast [8.0% of Healing Pot.] [Rng: All Allies] \nPATK Up [Pot: Mid] [Rng: All Allies] [Dur: 20s] [Ext: 6s] [Max pot: Mid] \nMATK Up [Pot: Mid] [Rng: All Allies] [Dur: 20s] [Ext: 6s] [Max pot: Mid] 	Mag.	4		PATK Up			20		6	Mid	Mid	All Allies	BuffDebuff	MATK Up			20		6	Mid	Mid	All Allies	BuffDebuff																																		Guild		PATK Boost I	MATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
7014	Cait Sith	Marching Horn	Stalwart Bravery	Heal	14.0	Single Ally	Mag. heal is cast [14.0% of Healing Pot.] [Rng: Single Ally] \nPATK Up [Pot: High] [Rng: Single Ally] [Dur: 38s] [Ext: 12s] [Max pot: High] \nApplies Regen [Rng: Single Ally] [Dur: 15s] [Ext: 3s] 	Mag.	4		PATK Up			38		12	High	High	Single Ally	BuffDebuff	Regen			15		3	30.0%		Single Ally	StatusChangeEffect																																		Featured		PATK Boost I	PATK Boost I	PATK Boost I		No limit
7015	Cait Sith	Nocturne Horn	Meow Meow Typhoon	Wind	780.0	All Enemies	Deal 780.0% Mag. Wind damage [Rng: All Enemies] \nWind Resistance Down [Pot: Mid] [Rng: All Enemies] [Dur: 25s] [Ext: 8s] [Max pot: High] \nMDEF Down [Pot: Mid] [Rng: All Enemies] [Dur: 25s] [Ext: 8s] [Max pot: High] 	Mag.	4		Wind Resistance Down			25		8	Mid	High	All Enemies	BuffDebuff	MDEF Down			25		8	Mid	High	All Enemies	BuffDebuff																																		Featured		MATK Boost I	MATK Boost I	◯ Circle Sigil Boost II (+4)		No limit
7017	Cait Sith	Cool Cat's Megaphone	Maiming Upper Cut	Lightning	710.0	Single Enemy	Deal 710.0% Phys. Lightning damage [Rng: Single Enemy] \nApplies Status Ailment: Enfeeble [Rng: Single Enemy] [Dur: 60s] [Ext: 12s]\nWhen HP is greater than 50.0%, PATK Up [Pot: Mid] [Rng: All Allies] [Dur: 20s] [Ext: 6s] [Max pot: High] 	Phys.	4		Status Ailment: Enfeeble			60		12			Single Enemy	StatusConditionEffect	PATK Up	When HP is greater than 50.0%		20		6	Mid	High	All Allies	BuffDebuff																																		Limited		ATK Boost I	PATK Boost I	◯ Circle Sigil Boost I (+2)		No limit
7019	Cait Sith	Witch's Broom	Tumbling Tackle	Non-Elemental	420.0	Single Enemy	Deal 420.0% Phys. Non-Elemental damage [Rng: Single Enemy] \nMDEF Down [Pot: Mid] [Rng: Single Enemy] [Dur: 24s] [Ext: 8s] [Max pot: Mid] \nWhen HP is greater than 50.0%, Lightning Resistance Down [Pot: High] [Rng: Single Enemy] [Dur: 24s] [Ext: 8s] [Max pot: High] \n[Crit rate:10.0%] 	Phys.	3		MDEF Down			24		8	Mid	Mid	Single Enemy	BuffDebuff	Lightning Resistance Down	When HP is greater than 50.0%		24		8	High	High	Single Enemy	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																								Featured		PATK Boost I	ATK Boost (Lightning) I	◯ Circle Sigil Boost I (+2)		No limit
7022	Cait Sith	Flower Vase	Hang in There	Heal	14.0	Single Ally	Mag. heal is cast [14.0% of Healing Pot.] [Rng: Single Ally] \nMATK Up [Pot: High] [Rng: Single Ally] [Dur: 38s] [Ext: 12s] [Max pot: High] \nApplies Regen [Rng: Single Ally] [Dur: 15s] [Ext: 3s] \nApplies Haste [Rng: Single Ally] [Dur: 20s] [Ext: 5s] 	Mag.	4		MATK Up			38		12	High	High	Single Ally	BuffDebuff	Regen			15		3	30.0%		Single Ally	StatusChangeEffect	Haste			20		5	0.0%		Single Ally	StatusChangeEffect																								Featured		MATK Boost I	MATK Boost I	MATK Boost I		No limit
7023	Cait Sith	Catsmegaphone	Solid Bravery	Heal	14.0	Single Ally	Mag. heal is cast [14.0% of Healing Pot.] [Rng: Single Ally] \nPATK Up [Pot: Low] [Rng: Single Ally] [Dur: 44s] [Ext: 14s] [Max pot: Mid] \nApplies Regen [Rng: Single Ally] [Dur: 15s] [Ext: 3s] 	Mag.	4		PATK Up			44		14	Low	Mid	Single Ally	BuffDebuff	Regen			15		3	30.0%		Single Ally	StatusChangeEffect																																		Event		PATK Boost I	PATK Boost I	PATK Boost I		No limit
7024	Cait Sith	Humus Megaphone	Aerora Surge A	Wind	290.0	All Enemies	Deal 290.0% Mag. Wind damage [Rng: All Enemies] 	Mag.	4																																																							Event		MATK Boost I	MATK Boost I	MATK Boost I		No limit
7025	Cait Sith	Fireworks Megaphone	Blizzara Surge A	Ice	290.0	All Enemies	Deal 290.0% Mag. Ice damage [Rng: All Enemies] 	Mag.	4																																																							Event		MATK Boost I	MATK Boost I	MATK Boost I		No limit
7026	Cait Sith	Alba Megaphone	Ruinra Impact A	Non-Elemental	390.0	All Enemies	Deal 390.0% Phys. Non-Elemental damage [Rng: All Enemies] \n[Crit rate:10.0%] 	Phys.	4		Crit Rate						10.0%		All Enemies	AdditionalEffect																																												Event		PATK Boost I	PATK Boost I	PATK Boost I		No limit
7027	Cait Sith	Icebolt Megaphone	Deblizzara & Dethundara Surge	Non-Elemental	340.0	Single Enemy	Deal 340.0% Mag. Non-Elemental damage [Rng: Single Enemy] \nIce Resistance Down [Pot: Mid] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: Mid] \nLightning Resistance Down [Pot: Mid] [Rng: Single Enemy] [Dur: 25s] [Ext: 8s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		Ice Resistance Down			25		8	Mid	Mid	Single Enemy	BuffDebuff	Lightning Resistance Down			25		8	Mid	Mid	Single Enemy	BuffDebuff	Crit Rate						10.0%		Single Enemy	AdditionalEffect																								Grindable		ATK Boost I	MATK Boost I	MATK Boost I		No limit
7028	Cait Sith	Ultimate Yellow Megaphone	Super Spirit	Heal	5.0	Single Ally	Mag. heal is cast [5.0% of Healing Pot.] [Rng: Single Ally] \nIncreases Limit Gauge 30.0% [Rng: Single Ally] 	Mag.	0		Increases Limit Gauge						30.0%		Single Ally	SpecialGaugeChangeEffect																																												Ultimate	30				30	1
7029	Cait Sith	Quina Megaphone	Comforting Cuisine	Heal	8.0	All Allies	Mag. heal is cast [8.0% of Healing Pot.] [Rng: All Allies] \nPATK Up [Pot: High] [Rng: All Allies] [Dur: 20s] [Ext: 6s] [Max pot: High] \nWhen HP is greater than 70.0%, PDEF Up [Pot: High] [Rng: All Allies] [Dur: 20s] [Ext: 6s] [Max pot: High] 	Mag.	4		PATK Up			20		6	High	High	All Allies	BuffDebuff	PDEF Up	When HP is greater than 70.0%		20		6	High	High	All Allies	BuffDebuff																																		Event		PATK Boost I	ATK Boost (Wind) I	◯ Circle Sigil Boost I (+2)		No limit
7031	Cait Sith	Stilva Megaphone	Deblizzara Surge A	Non-Elemental	250.0	All Enemies	Deal 250.0% Mag. Non-Elemental damage [Rng: All Enemies] \nIce Resistance Down [Pot: Low] [Rng: All Enemies] [Dur: 35s] [Ext: 8s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		Ice Resistance Down			35		8	Low	Mid	All Enemies	BuffDebuff	Crit Rate						10.0%		All Enemies	AdditionalEffect																																		Event		ATK Boost I	MATK Boost I	MATK Boost I		No limit
7032	Cait Sith	HP Shout	Heavenly Cheer	Non-Elemental	1000.0	Single Enemy	Deal 1000.0% Phys./Mag. Non-Elemental damage [Rng: Single Enemy] \nApplies Haste [Rng: All Allies] [Dur: 20s] [Ext: 20s] 	Phys./Mag.	0		Haste			20		20	0.0%		All Allies	StatusChangeEffect																																												Ultimate	20				60	2
7033	Cait Sith	Spirit Demon Megaphone	Debravera Surge A	Non-Elemental	250.0	All Enemies	Deal 250.0% Mag. Non-Elemental damage [Rng: All Enemies] \nPATK Down [Pot: Low] [Rng: All Enemies] [Dur: 35s] [Ext: 8s] [Max pot: Mid] \n[Crit rate:10.0%] 	Mag.	4		PATK Down			35		8	Low	Mid	All Enemies	BuffDebuff	Crit Rate						10.0%		All Enemies	AdditionalEffect																																		Event		ATK Boost I	MATK Boost I	MATK Boost I		No limit
7036	Cait Sith	Sable Megaphone	Quakera Surge A	Earth	290.0	All Enemies	Deal 290.0% Mag. Earth damage [Rng: All Enemies] 	Mag.	4																																																							Event		ATK Boost I	MATK Boost I	MATK Boost I		No limit
8001	Vincent	Transgressor	Turbulent Dharma	Wind	1340.0	Single Enemy	Deal 1340.0% Phys. Wind damage [Rng: Single Enemy] \nApplies Phys. Weapon Boost [Pot: 30.0%] [Rng: Self] [Dur: 40s] [Ext: 13s] \nWhen HP is greater than 70.0%, Applies Exploit Weakness [Pot: 30.0%] [Rng: Self] [Dur: 40s] [Ext: 13s] 	Phys.	4		Phys. Weapon Boost			40		13	30.0%		Self	StatusChangeEffect	Exploit Weakness	When HP is greater than 70.0%		40		13	30.0%		Self	StatusChangeEffect																																		Featured		PATK Boost I	PATK Boost I	△ Triangle Boost I (+2)		No limit
8002	Vincent	Cath Palug	Blizzaga A	Ice	520.0	All Enemies	Deal 520.0% Mag. Ice damage [Rng: All Enemies] 	Mag.	4																																																							Featured		ATK Boost I	MATK Boost I	MATK Boost I		No limit
8003	Vincent	Gilded Age	Gilded Spirit	Heal	14.0	Self	Mag. heal is cast [14.0% of Healing Pot.] [Rng: Self] \nIncreases Limit Gauge 10.0% [Rng: Self] \nApplies Regen [Rng: Self] [Dur: 15s] [Ext: 3s] 	Mag.	4		Increases Limit Gauge						10.0%		Self	SpecialGaugeChangeEffect	Regen			15		3	30.0%		Self	StatusChangeEffect																																		Featured		ATK Boost I	PATK Boost I	MATK Boost I		No limit
8004	Vincent	S1976C	Spellgun Shower	Non-Elemental	540.0	All Enemies	Deal 540.0% Mag. Non-Elemental damage [Rng: All Enemies] \nPATK Down [Pot: Mid] [Rng: All Enemies] [Dur: 25s] [Ext: 8s] [Max pot: High] \nMATK Down [Pot: Mid] [Rng: All Enemies] [Dur: 25s] [Ext: 8s] [Max pot: High] \nIncreases Limit Gauge 3.0% [Rng: Self] \n[Crit rate:10.0%] 	Mag.	4		PATK Down			25		8	Mid	High	All Enemies	BuffDebuff	MATK Down			25		8	Mid	High	All Enemies	BuffDebuff	Increases Limit Gauge						3.0%		Self	SpecialGaugeChangeEffect	Crit Rate					10.0%		All Enemies	AdditionalEffect															Featured		ATK Boost I	MATK Boost I	MATK Boost I		No limit
8005	Vincent	Shortbarrel	Stormround	Wind	400.0	Single Enemy	Deal 400.0% Phys. Wind damage [Rng: Single Enemy] \nIncreases Limit Gauge 4.0% [Rng: Self] \n{Spade Customization} Earth Damage Down [Pot: High] [Rng: Single Enemy] [Dur: 30s] [Ext: 10s] [Max pot: High] \n{Spade Customization} Applied Stats Buff Tier Increased [Pot: Low] [Rng: All Allies] [Dur: +10s] [Max Tier: Extra High] 	Phys.	4		Increases Limit Gauge						4.0%		Self	SpecialGaugeChangeEffect	Earth Damage Down		Spade	30		10	High	High	Single Enemy	BuffDebuff	Applied Stats Buff Tier Increased		Spade			10	Low	Extra High	All Allies	BuffDebuffEnhance																								Featured		PATK Boost I	PATK Boost I	PATK Boost I		No limit
